620.0,235.0,1.6970090846330001E9
636.0,247.0,1.697009084645E9
651.0,261.0,1.697009084653E9
666.0,275.0,1.697009084661E9
680.0,290.0,1.697009084673E9
693.0,306.0,1.697009084681E9
705.0,323.0,1.6970090846890001E9
715.0,341.0,1.697009084697E9
725.0,359.0,1.697009084709E9
733.0,379.0,1.697009084717E9
740.0,399.0,1.6970090847250001E9
747.0,419.0,1.697009084733E9
752.0,438.0,1.6970090847450001E9
757.0,457.0,1.697009084753E9
762.0,473.0,1.697009084761E9
765.0,489.0,1.697009084769E9
768.0,503.0,1.697009084777E9
771.0,515.0,1.697009084789E9
773.0,526.0,1.697009084797E9
775.0,534.0,1.697009084805E9
776.0,541.0,1.6970090848140001E9
777.0,545.0,1.697009084825E9
778.0,548.0,1.697009084833E9
778.0,550.0,1.697009084841E9
778.0,550.0,1.697009084849E9
778.0,550.0,1.697009084861E9
778.0,550.0,1.697009084869E9
778.0,550.0,1.697009084877E9
778.0,550.0,1.697009084885E9
778.0,550.0,1.6970090848930001E9
778.0,550.0,1.697009084905E9
778.0,550.0,1.697009084914E9
778.0,550.0,1.697009084921E9
777.0,550.0,1.6970090849290001E9
778.0,550.0,1.697009084941E9
777.0,550.0,1.6970090849490001E9
777.0,550.0,1.697009084957E9
777.0,550.0,1.6970090849650002E9
777.0,550.0,1.697009084977E9
777.0,550.0,1.6970090849850001E9
777.0,550.0,1.697009084993E9
777.0,550.0,1.697009085001E9
777.0,550.0,1.697009085009E9
777.0,550.0,1.6970090850210001E9
777.0,550.0,1.697009085029E9
777.0,550.0,1.697009085037E9
778.0,550.0,1.697009085045E9
778.0,550.0,1.697009085057E9
778.0,551.0,1.697009085065E9
778.0,551.0,1.697009085073E9
778.0,551.0,1.697009085082E9
778.0,551.0,1.697009085089E9
778.0,551.0,1.697009085101E9
778.0,551.0,1.697009085109E9
778.0,551.0,1.697009085117E9
778.0,551.0,1.697009085125E9
778.0,551.0,1.697009085137E9
778.0,551.0,1.697009085145E9
778.0,551.0,1.697009085153E9
778.0,551.0,1.697009085161E9
778.0,551.0,1.697009085173E9
778.0,551.0,1.697009085182E9
778.0,551.0,1.6970090851890001E9
778.0,551.0,1.697009085197E9
778.0,551.0,1.697009085205E9
778.0,551.0,1.697009085217E9
778.0,551.0,1.6970090852250001E9
778.0,551.0,1.697009085233E9
778.0,551.0,1.697009085241E9
778.0,550.0,1.697009085253E9
778.0,550.0,1.697009085261E9
